,ID,name,deadline,data_size_GB,type,get_paid_per_hour
61184,T61184,Alberta,2022-06-08 12:14:14,88,classfication,8
61185,T61185,Myra,2022-01-22 03:43:13,77,recognition,9
61186,T61186,Garry,2022-12-02 20:25:29,5,decision_tree,8
61187,T61187,Dexter,2022-06-21 02:03:54,34,reinforcement_learning,5
61188,T61188,Sarah,2022-11-29 06:13:30,34,computation,9
61189,T61189,Dainton,2022-06-17 15:50:19,17,classfication,8
61190,T61190,Sabrina,2022-01-09 11:32:42,98,NLP,6
61191,T61191,Walter,2022-04-08 12:11:44,36,CNN,8
61192,T61192,Alexander,2022-12-20 17:17:59,62,CNN,8
61193,T61193,Darcy,2022-03-19 17:23:18,18,recognition,6
61194,T61194,Dexter,2022-10-12 19:45:54,4,regression,9
61195,T61195,Sabrina,2022-02-18 19:55:55,58,regression,5
61196,T61196,Kellan,2022-04-13 12:39:37,10,classfication,8
61197,T61197,Eric,2022-01-07 01:50:39,97,recognition,7
61198,T61198,Kellan,2022-11-10 20:57:02,55,CNN,5
61199,T61199,Agata,2022-09-23 12:47:31,2,CNN,5
61200,T61200,Julia,2022-08-26 00:19:17,64,clustering,9
61201,T61201,Valeria,2022-11-24 04:38:08,12,reinforcement_learning,10
61202,T61202,Edwin,2022-07-31 23:31:08,45,recognition,7
61203,T61203,Daryl,2022-01-06 00:41:46,56,NLP,10
61204,T61204,Kellan,2022-01-18 13:28:19,99,CNN,8
61205,T61205,Rafael,2022-04-09 23:24:24,73,computation,9
61206,T61206,Julian,2022-12-02 22:36:59,4,regression,8
61207,T61207,Chloe,2022-07-29 10:43:13,52,recognition,6
61208,T61208,Julia,2022-07-06 05:17:16,11,CNN,6
61209,T61209,Sophia,2022-07-26 12:54:18,85,regression,9
61210,T61210,Julia,2022-10-30 14:30:34,7,decision_tree,10
61211,T61211,Nicholas,2022-09-13 19:45:48,96,CNN,10
61212,T61212,Alan,2022-05-30 04:59:19,69,regression,7
61213,T61213,Sabrina,2022-12-15 19:09:40,46,SVM,9
61214,T61214,Walter,2022-02-05 11:50:02,98,NLP,8
61215,T61215,Sydney,2022-04-28 06:13:58,17,SVM,10
61216,T61216,Jacob,2022-11-10 12:02:08,25,CNN,9
61217,T61217,Alan,2022-10-11 20:53:50,48,classfication,5
61218,T61218,Nicole,2022-07-23 14:39:21,48,classfication,5
61219,T61219,Eddy,2022-10-27 20:01:37,66,reinforcement_learning,10
61220,T61220,Eleanor,2022-03-22 07:07:05,43,computation,5
61221,T61221,Arianna,2022-06-17 12:25:46,73,computation,7
61222,T61222,Aida,2022-10-03 07:16:29,82,classfication,5
61223,T61223,Julia,2022-09-15 02:53:35,77,NLP,9
61224,T61224,Lucia,2022-08-02 19:56:12,31,classfication,9
61225,T61225,Edgar,2022-06-04 15:55:50,99,regression,5
61226,T61226,Lucia,2022-04-30 10:10:47,9,clustering,6
61227,T61227,Briony,2022-11-01 11:11:49,14,regression,9
61228,T61228,Maddie,2022-10-24 23:27:20,81,NLP,8
61229,T61229,Michelle,2022-05-09 23:42:32,32,CNN,9
61230,T61230,Richard,2022-01-16 15:09:11,99,regression,7
61231,T61231,Luke,2022-07-17 05:32:06,10,decision_tree,6
61232,T61232,Audrey,2022-02-12 18:15:53,18,CNN,8
61233,T61233,Edwin,2022-10-26 13:57:05,29,decision_tree,5
61234,T61234,Leonardo,2022-12-30 11:54:37,93,recognition,5
61235,T61235,Amanda,2022-10-06 00:53:59,72,SVM,9
61236,T61236,Agata,2022-01-09 14:04:26,47,reinforcement_learning,8
61237,T61237,Eric,2022-12-23 12:49:41,66,classfication,10
61238,T61238,Natalie,2022-11-02 19:11:32,52,classfication,5
61239,T61239,Penelope,2022-12-23 21:40:08,59,SVM,9
61240,T61240,Stuart,2022-11-23 04:46:34,44,clustering,10
61241,T61241,Kellan,2022-10-14 18:52:28,68,SVM,9
61242,T61242,Abraham,2022-01-02 15:29:31,92,decision_tree,6
61243,T61243,Ryan,2022-01-22 17:26:04,53,SVM,5
61244,T61244,Florrie,2022-09-07 03:15:22,4,reinforcement_learning,7
61245,T61245,Eleanor,2022-05-20 11:06:56,23,classfication,5
61246,T61246,Hailey,2022-11-20 01:58:23,51,recognition,10
61247,T61247,Kellan,2022-06-18 22:08:11,82,recognition,6
61248,T61248,Maddie,2022-12-18 21:14:55,86,computation,7
61249,T61249,Sophia,2022-03-10 07:04:25,89,CNN,6
61250,T61250,Alen,2022-10-12 08:21:13,56,NLP,6
61251,T61251,Kellan,2022-10-05 03:45:49,37,NLP,7
61252,T61252,Nicole,2022-03-03 03:29:27,87,regression,5
61253,T61253,Sophia,2022-10-13 07:39:57,65,NLP,8
61254,T61254,Amelia,2022-02-03 02:48:58,5,SVM,10
61255,T61255,Sarah,2022-08-16 10:41:17,30,reinforcement_learning,5
61256,T61256,Oliver,2022-12-14 01:15:16,6,NLP,8
61257,T61257,Eric,2022-09-22 09:41:38,76,decision_tree,5
61258,T61258,Valeria,2022-08-07 05:11:03,53,computation,8
61259,T61259,Michelle,2022-08-27 07:03:49,56,recognition,5
61260,T61260,Eleanor,2022-03-27 01:33:52,19,reinforcement_learning,10
61261,T61261,Jared,2022-02-13 14:02:45,17,regression,7
61262,T61262,Lucia,2022-10-13 13:32:39,65,reinforcement_learning,8
61263,T61263,Kellan,2022-06-19 05:32:57,58,SVM,6
61264,T61264,Carl,2022-08-22 12:46:44,71,SVM,8
61265,T61265,Paul,2022-03-02 01:53:00,17,classfication,9
61266,T61266,Myra,2022-05-30 00:40:41,41,recognition,9
61267,T61267,Marcus,2022-01-16 10:30:00,29,clustering,9
61268,T61268,Abraham,2022-05-25 11:19:43,36,decision_tree,8
61269,T61269,Sienna,2022-08-31 14:51:43,96,NLP,8
61270,T61270,Stuart,2022-12-08 14:38:04,79,SVM,9
61271,T61271,Chloe,2022-06-29 21:45:51,8,clustering,8
61272,T61272,Leonardo,2022-01-03 21:45:51,60,regression,10
61273,T61273,Wilson,2022-08-25 11:21:08,22,clustering,9
61274,T61274,Anna,2022-02-23 13:56:44,33,CNN,8
61275,T61275,Paul,2022-01-19 18:17:49,89,CNN,9
61276,T61276,Samantha,2022-06-15 07:51:44,49,classfication,6
61277,T61277,Penelope,2022-03-18 17:02:58,75,reinforcement_learning,8
61278,T61278,Aston,2022-02-07 09:28:54,48,clustering,8
61279,T61279,Camila,2022-10-31 01:56:21,38,clustering,9
61280,T61280,Maddie,2022-09-06 22:33:43,20,clustering,5
61281,T61281,Abraham,2022-03-06 08:40:45,27,reinforcement_learning,9
61282,T61282,Alexander,2022-11-16 14:32:28,66,NLP,10
61283,T61283,Maya,2022-01-31 17:42:39,46,regression,7
61284,T61284,Eleanor,2022-05-24 19:42:52,98,CNN,8
61285,T61285,Dexter,2022-08-22 19:53:06,42,regression,8
61286,T61286,Valeria,2022-07-06 07:05:10,76,computation,8
61287,T61287,Lucas,2022-12-18 11:17:38,90,recognition,5
61288,T61288,Alina,2022-05-24 04:12:39,48,NLP,7
61289,T61289,Violet,2022-04-26 22:19:02,71,SVM,8
61290,T61290,Chester,2022-06-05 17:03:12,68,NLP,10
61291,T61291,Charlie,2022-07-17 11:38:00,90,regression,5
61292,T61292,Nicole,2022-08-24 18:50:28,79,CNN,10
61293,T61293,Albert,2022-05-08 10:54:07,68,CNN,8
61294,T61294,Mary,2022-09-23 22:09:18,94,regression,8
61295,T61295,Agata,2022-11-19 09:23:09,34,CNN,5
61296,T61296,Camila,2022-04-02 14:25:05,94,recognition,5
61297,T61297,Jordan,2022-06-21 04:34:52,46,classfication,6
61298,T61298,Nicole,2022-04-21 10:42:55,25,regression,9
61299,T61299,Julian,2022-09-04 04:29:24,8,CNN,5
61300,T61300,Connie,2022-03-31 09:43:39,69,recognition,5
61301,T61301,Vivian,2022-08-21 12:14:03,98,classfication,10
61302,T61302,Ellia,2022-09-28 17:32:23,34,SVM,8
61303,T61303,James,2022-09-04 07:36:26,46,reinforcement_learning,5
61304,T61304,Michelle,2022-02-08 16:42:09,57,regression,7
61305,T61305,Alfred,2022-04-27 19:13:39,44,decision_tree,8
61306,T61306,Tess,2022-04-20 18:18:43,67,NLP,8
61307,T61307,Kellan,2022-12-07 03:03:04,63,recognition,8
61308,T61308,Rosie,2022-01-28 23:41:59,78,SVM,6
61309,T61309,Sienna,2022-09-08 12:00:26,39,regression,8
61310,T61310,Valeria,2022-12-21 03:34:03,32,regression,6
61311,T61311,Lucia,2022-04-12 18:32:20,16,clustering,9
61312,T61312,Maddie,2022-03-10 00:35:23,37,NLP,10
61313,T61313,Violet,2022-09-26 22:10:54,7,NLP,10
61314,T61314,Rosie,2022-05-10 14:56:46,37,recognition,7
61315,T61315,Aiden,2022-03-10 18:49:15,21,SVM,9
61316,T61316,Abraham,2022-08-23 05:05:46,9,SVM,6
61317,T61317,Alford,2022-11-10 10:51:06,75,NLP,5
61318,T61318,Eleanor,2022-04-13 04:03:53,51,classfication,10
61319,T61319,Melanie,2022-12-06 08:10:05,29,recognition,9
61320,T61320,Edward,2022-09-17 20:01:20,97,regression,7
61321,T61321,Luke,2022-05-08 14:27:42,1,NLP,6
61322,T61322,Alexander,2022-06-11 02:03:57,29,NLP,7
61323,T61323,Stella,2022-01-23 13:53:03,36,reinforcement_learning,9
61324,T61324,Aida,2022-02-28 16:56:54,99,NLP,5
61325,T61325,Madaline,2022-06-30 04:19:03,28,decision_tree,5
61326,T61326,Jared,2022-04-23 02:33:33,36,regression,8
61327,T61327,Sienna,2022-12-11 13:05:14,41,classfication,10
61328,T61328,Hailey,2022-01-22 21:59:06,95,SVM,5
61329,T61329,Jacob,2022-07-07 01:13:48,14,regression,7
61330,T61330,Byron,2022-06-26 08:31:23,24,reinforcement_learning,9
61331,T61331,Abigail,2022-07-03 04:50:42,6,recognition,5
61332,T61332,Robert,2022-09-21 07:01:58,76,clustering,10
61333,T61333,Kelsey,2022-07-24 07:09:39,43,CNN,5
61334,T61334,Fenton,2022-07-19 05:50:28,91,decision_tree,5
61335,T61335,Melanie,2022-10-08 07:27:08,68,regression,7
61336,T61336,Vivian,2022-11-23 22:48:22,66,recognition,7
61337,T61337,Leonardo,2022-08-29 01:25:18,94,clustering,7
61338,T61338,Leonardo,2022-10-27 07:03:32,39,clustering,9
61339,T61339,Elian,2022-07-05 13:18:55,8,clustering,10
61340,T61340,Aston,2022-02-13 10:49:29,35,computation,5
61341,T61341,David,2022-09-28 20:13:50,77,classfication,6
61342,T61342,Kellan,2022-03-07 13:23:54,81,computation,9
61343,T61343,Albert,2022-09-06 05:17:49,47,recognition,10
61344,T61344,Tess,2022-01-17 19:01:41,63,classfication,7
61345,T61345,Eric,2022-12-25 12:38:55,12,reinforcement_learning,10
61346,T61346,Rafael,2022-03-26 01:54:23,95,regression,8
61347,T61347,Dexter,2022-06-14 13:16:20,42,NLP,10
61348,T61348,Rosie,2022-08-06 14:53:22,81,NLP,7
61349,T61349,Marcus,2022-06-14 23:33:52,76,reinforcement_learning,9
61350,T61350,Maddie,2022-09-02 06:32:49,48,computation,7
61351,T61351,Edward,2022-07-26 23:23:17,97,computation,6
61352,T61352,Kelvin,2022-05-02 18:15:10,42,CNN,9
61353,T61353,Marcus,2022-09-30 17:07:36,86,computation,9
61354,T61354,Sydney,2022-02-05 06:32:43,84,computation,6
61355,T61355,Melanie,2022-12-05 05:44:27,28,SVM,8
61356,T61356,Lenny,2022-07-22 13:25:14,81,computation,5
61357,T61357,Amanda,2022-10-13 00:11:40,20,NLP,6
61358,T61358,Albert,2022-08-25 07:37:11,19,classfication,8
61359,T61359,John,2022-11-04 18:49:18,23,decision_tree,6
61360,T61360,Harold,2022-02-28 02:55:21,87,decision_tree,7
61361,T61361,Emily,2022-07-18 06:05:08,52,reinforcement_learning,5
61362,T61362,Kelsey,2022-11-30 03:35:10,44,SVM,9
61363,T61363,Eric,2022-02-24 00:51:58,97,regression,9
61364,T61364,Michelle,2022-10-04 13:16:55,10,decision_tree,8
61365,T61365,Tess,2022-11-21 00:46:47,82,reinforcement_learning,10
61366,T61366,Abigail,2022-02-05 10:45:35,53,NLP,7
61367,T61367,Lydia,2022-09-05 08:09:04,47,classfication,9
61368,T61368,Lydia,2022-10-17 16:20:45,80,recognition,8
61369,T61369,Agata,2022-11-29 19:30:26,92,regression,7
61370,T61370,Kelsey,2022-11-04 15:04:00,14,computation,7
61371,T61371,Jordan,2022-05-07 00:33:53,31,clustering,9
61372,T61372,Stella,2022-10-29 09:56:27,34,CNN,9
61373,T61373,Kristian,2022-04-02 06:01:12,87,classfication,9
61374,T61374,David,2022-12-17 23:13:48,72,computation,6
61375,T61375,Rafael,2022-09-24 03:51:45,84,reinforcement_learning,10
61376,T61376,Darcy,2022-04-09 07:46:32,40,clustering,7
61377,T61377,Lenny,2022-03-17 13:26:25,82,reinforcement_learning,7
61378,T61378,Evelyn,2022-10-09 11:42:09,3,regression,6
61379,T61379,Rosie,2022-07-02 17:21:41,61,recognition,6
61380,T61380,Myra,2022-12-02 15:38:46,59,recognition,8
61381,T61381,Kelsey,2022-11-12 16:51:58,38,CNN,9
61382,T61382,Derek,2022-01-07 04:09:39,10,decision_tree,5
61383,T61383,Edgar,2022-01-09 10:19:40,76,classfication,9
61384,T61384,Alexander,2022-10-08 18:04:27,85,recognition,5
61385,T61385,Arthur,2022-04-17 17:18:42,54,NLP,9
61386,T61386,Sarah,2022-04-29 18:52:03,79,CNN,5
61387,T61387,Lucia,2022-03-22 06:08:51,92,recognition,9
61388,T61388,Alan,2022-08-21 23:53:17,74,recognition,9
61389,T61389,Hailey,2022-05-02 15:07:18,36,reinforcement_learning,8
61390,T61390,Rosie,2022-08-26 09:38:57,79,recognition,5
61391,T61391,Albert,2022-03-07 19:02:32,58,CNN,10
61392,T61392,Alan,2022-11-30 04:59:35,66,regression,10
61393,T61393,Amelia,2022-10-12 15:46:07,13,recognition,7
61394,T61394,Valeria,2022-09-11 09:42:12,92,NLP,7
61395,T61395,Alexia,2022-02-21 01:31:11,91,computation,6
61396,T61396,Alan,2022-09-26 19:02:37,63,classfication,7
61397,T61397,Briony,2022-07-12 14:44:18,46,SVM,10
61398,T61398,Marcus,2022-09-22 20:51:03,95,CNN,8
61399,T61399,Camila,2022-01-13 14:44:37,50,decision_tree,7
61400,T61400,Julia,2022-12-27 18:37:26,63,recognition,6
61401,T61401,Briony,2022-05-18 06:34:24,89,clustering,5
61402,T61402,Lucy,2022-03-07 21:58:01,16,recognition,7
61403,T61403,Carlos,2022-09-30 15:03:22,87,clustering,7
61404,T61404,Sabrina,2022-02-10 16:48:21,14,regression,7
61405,T61405,Savana,2022-12-20 02:42:18,15,NLP,7
61406,T61406,Oliver,2022-06-27 04:17:40,38,computation,9
61407,T61407,Abigail,2022-11-14 10:14:17,44,SVM,8
61408,T61408,Alexander,2022-11-07 14:59:54,3,decision_tree,5
61409,T61409,Arianna,2022-09-20 17:15:02,92,NLP,10
61410,T61410,Carlos,2022-03-07 23:52:58,8,NLP,7
61411,T61411,Kellan,2022-10-31 01:53:31,69,NLP,9
61412,T61412,Connie,2022-09-03 21:56:37,47,regression,9
61413,T61413,Julian,2022-11-06 12:38:44,9,clustering,5
61414,T61414,Rosie,2022-01-02 11:29:43,97,decision_tree,5
61415,T61415,Kristian,2022-01-26 12:44:15,70,reinforcement_learning,6
61416,T61416,Jordan,2022-07-17 21:50:13,22,clustering,6
61417,T61417,Kate,2022-10-28 21:59:20,11,decision_tree,7
61418,T61418,Maya,2022-08-28 00:41:51,49,reinforcement_learning,7
61419,T61419,Jared,2022-09-29 13:37:08,47,computation,10
61420,T61420,Arthur,2022-12-06 03:27:13,96,CNN,10
61421,T61421,Stuart,2022-02-12 10:41:59,76,regression,9
61422,T61422,Isabella,2022-06-29 16:51:07,82,computation,6
61423,T61423,Lucia,2022-06-17 18:39:38,67,clustering,6
61424,T61424,Natalie,2022-04-16 10:36:53,44,CNN,5
61425,T61425,Kellan,2022-09-12 23:26:42,83,reinforcement_learning,9
61426,T61426,Alexander,2022-02-17 12:51:57,95,NLP,10
61427,T61427,Caroline,2022-11-11 13:57:01,63,recognition,6
61428,T61428,Sarah,2022-05-16 02:49:39,66,classfication,8
61429,T61429,Patrick,2022-12-29 06:09:32,96,computation,6
61430,T61430,Camila,2022-02-01 21:57:25,53,CNN,9
61431,T61431,Sophia,2022-06-07 11:02:12,9,decision_tree,7
61432,T61432,Julian,2022-06-20 02:31:40,2,recognition,9
61433,T61433,Walter,2022-05-05 02:35:59,28,computation,8
61434,T61434,Darcy,2022-08-18 21:32:28,50,classfication,6
61435,T61435,Eleanor,2022-06-23 09:09:06,9,CNN,5
61436,T61436,Jasmine,2022-08-03 19:46:52,46,regression,5
61437,T61437,Alexander,2022-05-19 11:17:04,50,CNN,10
61438,T61438,Alfred,2022-04-06 01:00:40,36,computation,5
61439,T61439,Darcy,2022-03-01 00:49:09,30,SVM,7
61440,T61440,Alfred,2022-04-04 13:55:09,26,NLP,7
61441,T61441,Eleanor,2022-11-05 18:55:00,1,recognition,10
61442,T61442,Tyler,2022-04-23 22:43:01,43,regression,10
61443,T61443,James,2022-02-25 12:01:52,18,CNN,7
61444,T61444,Kellan,2022-07-30 11:15:39,59,SVM,5
61445,T61445,Natalie,2022-11-19 12:56:18,8,decision_tree,7
61446,T61446,Adele,2022-10-21 13:56:07,13,computation,9
61447,T61447,Sophia,2022-05-05 04:53:10,80,CNN,6
61448,T61448,Edward,2022-06-23 19:18:38,68,decision_tree,10
61449,T61449,Edwin,2022-05-14 12:55:09,68,regression,6
61450,T61450,Arianna,2022-11-03 14:28:38,31,recognition,7
61451,T61451,Chester,2022-02-13 13:37:02,7,regression,9
61452,T61452,Daryl,2022-12-23 08:52:39,38,CNN,8
61453,T61453,Mary,2022-06-23 19:46:37,5,clustering,7
61454,T61454,Arianna,2022-10-31 00:17:17,100,decision_tree,9
61455,T61455,Michelle,2022-07-22 01:59:55,20,classfication,5
61456,T61456,Jacob,2022-01-25 20:39:02,47,clustering,8
61457,T61457,Carl,2022-10-24 21:00:00,41,computation,6
61458,T61458,Dexter,2022-05-22 05:08:14,62,recognition,8
61459,T61459,Jacob,2022-11-11 23:19:34,45,decision_tree,7
61460,T61460,Anna,2022-03-07 02:37:49,73,NLP,9
61461,T61461,Dexter,2022-01-14 13:58:54,46,clustering,10
61462,T61462,John,2022-02-01 08:37:18,13,decision_tree,8
61463,T61463,Daisy,2022-01-29 02:10:40,94,classfication,9
61464,T61464,Sabrina,2022-09-14 04:57:27,70,recognition,5
61465,T61465,Kellan,2022-12-30 12:50:00,71,regression,5
61466,T61466,Darcy,2022-08-12 09:27:07,95,regression,10
61467,T61467,Violet,2022-02-08 08:23:48,82,computation,5
61468,T61468,Dexter,2022-04-11 06:52:19,15,reinforcement_learning,5
61469,T61469,Oliver,2022-09-15 08:25:02,84,SVM,8
61470,T61470,Wilson,2022-03-08 15:58:57,47,regression,6
61471,T61471,Darcy,2022-11-13 03:08:29,18,SVM,7
61472,T61472,David,2022-07-26 15:59:28,33,regression,5
61473,T61473,Agata,2022-10-24 06:17:57,4,NLP,5
61474,T61474,Tyler,2022-07-11 15:42:21,43,NLP,5
61475,T61475,Arthur,2022-11-03 03:22:11,56,regression,8
61476,T61476,Stella,2022-10-15 23:25:55,95,recognition,5
61477,T61477,Byron,2022-08-30 03:44:04,35,SVM,5
61478,T61478,Vivian,2022-10-28 23:32:51,89,classfication,5
61479,T61479,Eddy,2022-03-03 10:43:03,96,CNN,10
61480,T61480,Dexter,2022-09-06 23:06:56,21,CNN,6
61481,T61481,Lucas,2022-07-10 05:13:28,85,clustering,5
61482,T61482,Violet,2022-06-08 18:43:42,1,regression,7
61483,T61483,Tess,2022-05-06 02:12:10,54,regression,5
61484,T61484,Julian,2022-03-30 22:52:07,98,reinforcement_learning,5
61485,T61485,Dexter,2022-09-05 06:00:25,55,recognition,7
61486,T61486,Kevin,2022-10-03 18:53:07,72,NLP,9
61487,T61487,Samantha,2022-03-31 15:46:35,45,SVM,8
61488,T61488,Garry,2022-09-04 05:08:33,33,NLP,9
61489,T61489,Alen,2022-07-15 06:57:09,5,CNN,6
61490,T61490,Chloe,2022-07-22 18:37:27,49,reinforcement_learning,7
61491,T61491,Carlos,2022-07-17 14:01:17,52,SVM,8
61492,T61492,Sam,2022-10-30 22:42:31,40,SVM,5
61493,T61493,Aida,2022-06-14 16:44:22,83,computation,9
61494,T61494,Rosie,2022-07-04 19:28:03,24,CNN,8
61495,T61495,Tess,2022-06-23 08:14:23,87,clustering,6
61496,T61496,Melanie,2022-07-02 22:23:00,27,reinforcement_learning,9
61497,T61497,Valeria,2022-05-03 14:51:21,98,classfication,9
61498,T61498,Maddie,2022-05-16 21:46:05,40,reinforcement_learning,6
61499,T61499,Edward,2022-06-26 02:00:17,18,clustering,5
61500,T61500,Arianna,2022-09-13 11:31:11,25,computation,10
61501,T61501,Julian,2022-05-28 12:38:21,74,CNN,10
61502,T61502,Amelia,2022-11-01 03:53:35,92,NLP,9
61503,T61503,Kevin,2022-06-11 23:42:29,14,regression,9
61504,T61504,Michelle,2022-09-26 11:39:52,2,regression,6
61505,T61505,Michael,2022-03-20 19:47:32,65,SVM,8
61506,T61506,Arthur,2022-04-21 17:54:14,51,CNN,7
61507,T61507,Eddy,2022-03-18 20:32:35,17,SVM,9
61508,T61508,Sienna,2022-03-06 08:27:54,6,computation,6
61509,T61509,John,2022-11-11 07:47:43,34,classfication,5
61510,T61510,Valeria,2022-05-20 00:29:47,95,CNN,10
61511,T61511,Alexander,2022-09-22 07:51:56,42,computation,7
61512,T61512,Rafael,2022-03-11 07:46:41,95,computation,5
61513,T61513,Sienna,2022-08-22 07:16:07,75,SVM,5
61514,T61514,Carlos,2022-10-17 01:46:29,70,NLP,6
61515,T61515,Alfred,2022-01-01 11:21:40,69,SVM,8
61516,T61516,Derek,2022-04-09 19:14:12,3,reinforcement_learning,9
61517,T61517,Myra,2022-01-03 16:58:39,90,recognition,6
61518,T61518,Richard,2022-02-13 17:05:07,17,classfication,9
61519,T61519,Isabella,2022-08-31 21:47:03,92,CNN,5
61520,T61520,Edwin,2022-07-28 00:41:08,51,reinforcement_learning,7
61521,T61521,Rosie,2022-09-26 05:54:24,2,recognition,10
61522,T61522,Valeria,2022-10-23 23:29:02,36,recognition,5
61523,T61523,Alexander,2022-09-10 10:28:39,46,SVM,8
61524,T61524,Alexander,2022-03-21 16:40:45,54,computation,6
61525,T61525,Mary,2022-04-25 18:04:29,91,classfication,10
61526,T61526,Nicole,2022-12-20 22:32:10,41,recognition,6
61527,T61527,Myra,2022-07-07 07:51:07,25,classfication,6
61528,T61528,Myra,2022-11-03 07:23:56,53,CNN,8
61529,T61529,Rosie,2022-01-03 04:55:08,10,clustering,9
61530,T61530,Arthur,2022-10-14 08:08:36,25,NLP,5
61531,T61531,Eleanor,2022-05-27 19:57:50,49,reinforcement_learning,10
61532,T61532,Walter,2022-01-14 01:42:18,98,SVM,8
61533,T61533,Eric,2022-10-06 02:54:42,71,NLP,9
61534,T61534,Amanda,2022-12-17 00:08:29,19,classfication,6
61535,T61535,Kelsey,2022-01-27 14:47:46,98,CNN,10
61536,T61536,Darcy,2022-01-16 12:32:41,21,reinforcement_learning,7
61537,T61537,Evelyn,2022-10-09 11:32:03,26,clustering,8
61538,T61538,Sophia,2022-09-24 09:52:39,47,clustering,8
61539,T61539,Maya,2022-01-16 17:54:35,21,recognition,8
61540,T61540,James,2022-07-19 03:29:01,15,NLP,9
61541,T61541,Edward,2022-06-09 09:21:54,71,clustering,5
61542,T61542,Darcy,2022-10-13 16:14:27,52,computation,10
61543,T61543,Paul,2022-06-23 13:46:18,36,NLP,6
61544,T61544,Savana,2022-12-16 15:21:07,42,decision_tree,7
61545,T61545,Deanna,2022-06-19 13:20:59,35,SVM,5
61546,T61546,Maddie,2022-02-19 10:18:46,38,decision_tree,7
61547,T61547,Valeria,2022-03-03 16:48:28,85,CNN,6
61548,T61548,Lucy,2022-10-24 07:27:10,1,CNN,10
61549,T61549,Rafael,2022-12-06 17:54:14,96,NLP,8
61550,T61550,Garry,2022-10-19 22:48:34,100,recognition,6
61551,T61551,Nicholas,2022-07-20 15:42:17,23,classfication,10
61552,T61552,Rafael,2022-01-31 06:00:41,20,NLP,6
61553,T61553,Valeria,2022-11-01 20:33:30,24,regression,8
61554,T61554,Edward,2022-01-07 03:48:08,26,regression,6
61555,T61555,Nicole,2022-06-19 11:25:08,65,recognition,8
61556,T61556,Julia,2022-05-24 09:36:45,47,decision_tree,9
61557,T61557,Stella,2022-04-02 03:00:05,18,SVM,7
61558,T61558,Tess,2022-06-06 05:42:18,20,reinforcement_learning,8
61559,T61559,Derek,2022-01-21 06:12:10,23,CNN,5
